"type","element1","type1","charge1","ind11","inda1","logp1","lumo1","element2","type2","charge2","ind12","inda2","logp2","lumo2","Class"
1,"c",10,-0.091,1,0,6.57,-1.804,"h",3,0.059,1,0,6.57,-1.804,"yes"
1,"c",10,-0.091,1,0,6.57,-1.804,"h",3,0.059,1,0,6.57,-1.804,"yes"
1,"c",10,-0.091,1,0,6.57,-1.804,"h",3,0.059,1,0,6.57,-1.804,"yes"
7,"c",27,-0.091,1,0,6.57,-1.804,"c",27,-0.091,1,0,6.57,-1.804,"yes"
7,"c",27,0.009,1,0,6.57,-1.804,"c",27,-0.091,1,0,6.57,-1.804,"yes"
7,"c",22,-0.122,1,0,5.02,-1.88,"c",22,-0.122,1,0,5.02,-1.88,"yes"
7,"c",22,0.008,1,0,5.02,-1.88,"c",29,0.008,1,0,5.02,-1.88,"yes"
1,"c",22,0.008,1,0,5.02,-1.88,"c",10,-0.092,1,0,5.02,-1.88,"yes"
1,"c",10,-0.092,1,0,5.02,-1.88,"c",10,-0.092,1,0,5.02,-1.88,"yes"
7,"c",22,0.008,1,0,5.02,-1.88,"c",22,-0.123,1,0,5.02,-1.88,"yes"
7,"c",22,-0.123,1,0,5.02,-1.88,"c",22,-0.123,1,0,5.02,-1.88,"yes"
2,"o",40,-0.393,1,0,5.02,-1.88,"n",38,0.807,1,0,5.02,-1.88,"yes"
2,"n",38,0.807,1,0,5.02,-1.88,"o",40,-0.393,1,0,5.02,-1.88,"yes"
1,"c",22,-0.122,1,0,5.02,-1.88,"h",3,0.137,1,0,5.02,-1.88,"yes"
1,"c",22,-0.122,1,0,5.02,-1.88,"h",3,0.137,1,0,5.02,-1.88,"yes"
1,"c",10,-0.092,1,0,5.02,-1.88,"h",3,0.058,1,0,5.02,-1.88,"yes"
7,"c",22,-0.122,1,0,5.02,-1.88,"c",22,0.008,1,0,5.02,-1.88,"yes"
1,"c",10,-0.092,1,0,5.02,-1.88,"h",3,0.058,1,0,5.02,-1.88,"yes"
7,"c",29,0.008,1,0,5.02,-1.88,"c",22,0.008,1,0,5.02,-1.88,"yes"
1,"c",10,-0.092,1,0,5.02,-1.88,"c",10,-0.092,1,0,5.02,-1.88,"yes"
7,"c",27,0.005,1,0,4.23,-1.616,"c",22,-0.125,1,0,4.23,-1.616,"yes"
7,"c",22,-0.125,1,0,4.23,-1.616,"c",27,0.005,1,0,4.23,-1.616,"yes"
7,"c",22,-0.125,1,0,4.23,-1.616,"c",27,0.005,1,0,4.23,-1.616,"yes"
1,"c",22,-0.125,1,0,4.23,-1.616,"h",3,0.135,1,0,4.23,-1.616,"yes"
7,"c",27,0.005,1,0,4.23,-1.616,"c",22,-0.125,1,0,4.23,-1.616,"yes"
7,"c",22,-0.125,1,0,4.23,-1.616,"c",22,-0.125,1,0,4.23,-1.616,"yes"
7,"c",22,-0.125,1,0,4.23,-1.616,"c",22,-0.125,1,0,4.23,-1.616,"yes"
7,"c",22,-0.125,1,0,4.23,-1.616,"c",27,0.005,1,0,4.23,-1.616,"yes"
7,"c",27,0.005,1,0,4.23,-1.616,"c",22,-0.125,1,0,4.23,-1.616,"yes"
1,"c",22,-0.125,1,0,4.23,-1.616,"h",3,0.135,1,0,4.23,-1.616,"yes"
1,"c",22,-0.125,1,0,4.23,-1.616,"h",3,0.135,1,0,4.23,-1.616,"yes"
1,"n",32,-0.412,1,0,2.29,-2.808,"c",22,0.188,1,0,2.29,-2.808,"yes"
7,"c",22,-0.142,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
7,"c",22,-0.142,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
7,"c",22,-0.142,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
1,"c",22,0.188,1,0,2.29,-2.808,"n",32,-0.412,1,0,2.29,-2.808,"yes"
7,"c",22,-0.142,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
2,"n",38,0.787,1,0,2.29,-2.808,"o",40,-0.413,1,0,2.29,-2.808,"yes"
2,"n",38,0.787,1,0,2.29,-2.808,"o",40,-0.412,1,0,2.29,-2.808,"yes"
7,"c",22,0.188,1,0,2.29,-2.808,"c",22,0.188,1,0,2.29,-2.808,"yes"
7,"c",22,0.188,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
1,"n",38,0.787,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
7,"c",22,-0.142,1,0,2.29,-2.808,"c",22,-0.142,1,0,2.29,-2.808,"yes"
1,"c",22,-0.142,1,0,2.29,-2.808,"h",3,0.118,1,0,2.29,-2.808,"yes"
1,"c",22,-0.142,1,0,2.29,-2.808,"h",3,0.118,1,0,2.29,-2.808,"yes"
7,"c",22,-0.121,0,0,1.89,-1.59,"c",22,0.309,0,0,1.89,-1.59,"no"
7,"c",22,-0.121,0,0,1.89,-1.59,"c",22,0.31,0,0,1.89,-1.59,"no"
1,"n",38,0.81,0,0,1.89,-1.59,"c",22,-0.121,0,0,1.89,-1.59,"no"
1,"c",22,-0.121,0,0,1.89,-1.59,"h",3,0.139,0,0,1.89,-1.59,"no"
7,"c",22,-0.118,0,0,2.58,-1.932,"c",22,-0.118,0,0,2.58,-1.932,"yes"
7,"c",22,-0.118,0,0,2.58,-1.932,"c",22,-0.118,0,0,2.58,-1.932,"yes"
1,"c",22,-0.118,0,0,2.58,-1.932,"h",3,0.142,0,0,2.58,-1.932,"yes"
1,"c",22,-0.118,0,0,2.58,-1.932,"h",3,0.142,0,0,2.58,-1.932,"yes"
7,"c",22,-0.118,0,0,2.58,-1.932,"c",22,-0.118,0,0,2.58,-1.932,"yes"
7,"c",27,0.012,0,0,2.58,-1.932,"c",22,-0.118,0,0,2.58,-1.932,"yes"
2,"n",38,0.811,0,0,2.58,-1.932,"o",40,-0.389,0,0,2.58,-1.932,"yes"
2,"n",38,0.811,0,0,2.58,-1.932,"o",40,-0.388,0,0,2.58,-1.932,"yes"
1,"c",22,-0.118,0,0,2.58,-1.932,"h",3,0.142,0,0,2.58,-1.932,"yes"
7,"c",27,0.012,1,0,6.01,-2.184,"c",27,-0.089,1,0,6.01,-2.184,"yes"
1,"c",10,-0.089,1,0,6.01,-2.184,"c",22,0.012,1,0,6.01,-2.184,"yes"
7,"c",22,-0.118,1,0,6.01,-2.184,"c",22,-0.118,1,0,6.01,-2.184,"yes"
1,"c",22,0.012,1,0,6.01,-2.184,"c",10,-0.089,1,0,6.01,-2.184,"yes"
2,"o",40,-0.39,1,0,6.01,-2.184,"n",38,0.811,1,0,6.01,-2.184,"yes"
1,"c",22,-0.118,1,0,6.01,-2.184,"n",38,0.811,1,0,6.01,-2.184,"yes"
2,"n",38,0.811,1,0,6.01,-2.184,"o",40,-0.389,1,0,6.01,-2.184,"yes"
1,"c",22,-0.118,1,0,6.01,-2.184,"h",3,0.141,1,0,6.01,-2.184,"yes"
1,"c",10,-0.089,1,0,6.01,-2.184,"h",3,0.062,1,0,6.01,-2.184,"yes"
1,"c",10,-0.089,1,0,6.01,-2.184,"h",3,0.062,1,0,6.01,-2.184,"yes"
1,"c",10,-0.089,1,0,6.01,-2.184,"h",3,0.062,1,0,6.01,-2.184,"yes"
7,"c",22,0.012,1,0,6.01,-2.184,"c",27,0.012,1,0,6.01,-2.184,"yes"
7,"c",27,0.012,1,0,6.01,-2.184,"c",22,-0.118,1,0,6.01,-2.184,"yes"
7,"c",22,-0.118,1,0,6.01,-2.184,"c",22,-0.118,1,0,6.01,-2.184,"yes"
7,"c",22,-0.118,1,0,6.01,-2.189,"c",22,-0.118,1,0,6.01,-2.189,"yes"
7,"c",27,0.012,1,0,6.01,-2.189,"c",27,-0.089,1,0,6.01,-2.189,"yes"
7,"c",27,-0.089,1,0,6.01,-2.189,"c",27,0.012,1,0,6.01,-2.189,"yes"
7,"c",22,0.012,1,0,6.01,-2.189,"c",22,0.012,1,0,6.01,-2.189,"yes"
1,"c",10,-0.089,1,0,6.01,-2.189,"c",22,0.012,1,0,6.01,-2.189,"yes"
7,"c",22,-0.118,1,0,6.01,-2.189,"c",22,-0.118,1,0,6.01,-2.189,"yes"
1,"c",10,-0.089,1,0,6.01,-2.189,"c",10,-0.089,1,0,6.01,-2.189,"yes"
2,"o",40,-0.389,1,0,6.01,-2.189,"n",38,0.811,1,0,6.01,-2.189,"yes"
2,"n",38,0.811,1,0,6.01,-2.189,"o",40,-0.39,1,0,6.01,-2.189,"yes"
1,"c",22,-0.118,1,0,6.01,-2.189,"h",3,0.141,1,0,6.01,-2.189,"yes"
1,"c",22,-0.118,1,0,6.01,-2.189,"h",3,0.141,1,0,6.01,-2.189,"yes"
1,"c",10,-0.089,1,0,6.01,-2.189,"h",3,0.062,1,0,6.01,-2.189,"yes"
1,"c",10,-0.089,1,0,6.01,-2.189,"h",3,0.062,1,0,6.01,-2.189,"yes"
1,"c",10,-0.089,1,0,6.01,-2.189,"h",3,0.062,1,0,6.01,-2.189,"yes"
7,"c",22,0.012,1,0,6.01,-2.189,"c",27,0.012,1,0,6.01,-2.189,"yes"
7,"c",27,0.012,1,0,6.01,-2.189,"c",22,-0.118,1,0,6.01,-2.189,"yes"
7,"c",22,-0.118,1,0,6.01,-2.189,"c",22,-0.118,1,0,6.01,-2.189,"yes"
7,"c",22,-0.114,1,0,3.35,-2.155,"c",22,-0.114,1,0,3.35,-2.155,"yes"
7,"c",22,-0.114,1,0,3.35,-2.155,"c",22,-0.114,1,0,3.35,-2.155,"yes"
7,"c",22,-0.114,1,0,3.35,-2.155,"c",29,0.016,1,0,3.35,-2.155,"yes"
1,"c",29,0.016,1,0,3.35,-2.155,"c",29,0.016,1,0,3.35,-2.155,"yes"
1,"c",22,-0.114,1,0,3.35,-2.155,"h",3,0.145,1,0,3.35,-2.155,"yes"
1,"c",22,-0.114,1,0,3.35,-2.155,"c",10,0.016,1,0,3.35,-2.155,"yes"
7,"c",22,-0.114,1,0,3.35,-2.155,"c",22,-0.114,1,0,3.35,-2.155,"yes"
2,"n",38,0.815,1,0,3.35,-2.155,"o",40,-0.385,1,0,3.35,-2.155,"yes"
2,"n",38,0.815,1,0,3.35,-2.155,"o",40,-0.385,1,0,3.35,-2.155,"yes"
7,"c",22,-0.114,1,0,3.35,-2.155,"c",29,0.016,1,0,3.35,-2.155,"yes"
7,"c",29,0.016,1,0,3.35,-2.155,"c",22,-0.114,1,0,3.35,-2.155,"yes"
1,"c",22,-0.114,1,0,3.35,-2.155,"h",3,0.145,1,0,3.35,-2.155,"yes"
7,"c",22,0.202,1,0,6.24,-1.464,"c",22,-0.108,1,0,6.24,-1.464,"yes"
7,"c",22,-0.108,1,0,6.24,-1.464,"c",22,-0.108,1,0,6.24,-1.464,"yes"
1,"c",22,0.202,1,0,6.24,-1.464,"o",50,-0.208,1,0,6.24,-1.464,"yes"
1,"c",22,-0.108,1,0,6.24,-1.464,"n",38,0.823,1,0,6.24,-1.464,"yes"
2,"o",40,-0.377,1,0,6.24,-1.464,"n",38,0.823,1,0,6.24,-1.464,"yes"
2,"n",38,0.823,1,0,6.24,-1.464,"o",40,-0.378,1,0,6.24,-1.464,"yes"
1,"c",22,-0.108,1,0,6.24,-1.464,"c",93,-0.178,1,0,6.24,-1.464,"yes"
7,"c",22,0.202,1,0,6.24,-1.464,"c",22,0.202,1,0,6.24,-1.464,"yes"
7,"c",22,0.202,1,0,6.24,-1.464,"c",22,-0.108,1,0,6.24,-1.464,"yes"
7,"c",22,-0.108,1,0,6.24,-1.464,"c",22,-0.108,1,0,6.24,-1.464,"yes"
1,"c",22,-0.123,0,0,3.43,-1.177,"h",3,0.137,0,0,3.43,-1.177,"no"
7,"c",27,0.007,0,0,3.43,-1.177,"c",22,-0.123,0,0,3.43,-1.177,"no"
7,"c",22,-0.123,0,0,3.43,-1.177,"c",22,-0.173,0,0,3.43,-1.177,"no"
1,"c",10,0.007,0,0,3.43,-1.177,"c",22,-0.173,0,0,3.43,-1.177,"no"
1,"c",22,-0.123,0,0,3.43,-1.177,"n",38,0.806,0,0,3.43,-1.177,"no"
1,"c",22,-0.123,0,0,3.43,-1.177,"h",3,0.137,0,0,3.43,-1.177,"no"
1,"c",22,-0.123,0,0,3.43,-1.177,"h",3,0.137,0,0,3.43,-1.177,"no"
7,"c",22,0.182,1,0,2.52,-2.234,"c",22,0.182,1,0,2.52,-2.234,"yes"
7,"c",22,0.182,1,0,2.52,-2.234,"c",22,-0.148,1,0,2.52,-2.234,"yes"
7,"c",22,-0.148,1,0,2.52,-2.234,"c",22,-0.148,1,0,2.52,-2.234,"yes"
7,"c",22,-0.148,1,0,2.52,-2.234,"c",22,-0.148,1,0,2.52,-2.234,"yes"
7,"c",22,-0.148,1,0,2.52,-2.234,"c",22,0.182,1,0,2.52,-2.234,"yes"
1,"c",22,-0.148,1,0,2.52,-2.234,"h",3,0.112,1,0,2.52,-2.234,"yes"
1,"c",22,0.182,1,0,2.52,-2.234,"n",32,-0.418,1,0,2.52,-2.234,"yes"
1,"n",32,-0.419,1,0,2.52,-2.234,"h",1,0.282,1,0,2.52,-2.234,"yes"
1,"n",32,-0.418,1,0,2.52,-2.234,"h",1,0.282,1,0,2.52,-2.234,"yes"
1,"c",22,-0.148,1,0,2.52,-2.234,"n",38,0.781,1,0,2.52,-2.234,"yes"
2,"o",40,-0.418,1,0,2.52,-2.234,"n",38,0.781,1,0,2.52,-2.234,"yes"
2,"n",38,0.781,1,0,2.52,-2.234,"o",40,-0.418,1,0,2.52,-2.234,"yes"
7,"c",22,-0.148,1,0,2.52,-2.234,"c",22,0.182,1,0,2.52,-2.234,"yes"
7,"c",22,-0.148,1,0,2.52,-2.234,"c",22,-0.148,1,0,2.52,-2.234,"yes"
1,"c",22,-0.148,1,0,2.52,-2.234,"h",3,0.112,1,0,2.52,-2.234,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",22,-0.116,0,0,3.26,-2.242,"yes"
1,"c",22,-0.116,0,0,3.26,-2.242,"h",3,0.144,0,0,3.26,-2.242,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",29,0.014,0,0,3.26,-2.242,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",22,-0.116,0,0,3.26,-2.242,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",22,-0.116,0,0,3.26,-2.242,"yes"
2,"o",40,-0.386,0,0,3.26,-2.242,"n",38,0.813,0,0,3.26,-2.242,"yes"
1,"c",22,-0.116,0,0,3.26,-2.242,"n",38,0.813,0,0,3.26,-2.242,"yes"
2,"o",40,-0.386,0,0,3.26,-2.242,"n",38,0.814,0,0,3.26,-2.242,"yes"
1,"c",29,0.014,0,0,3.26,-2.242,"c",29,0.014,0,0,3.26,-2.242,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",29,0.014,0,0,3.26,-2.242,"yes"
7,"c",22,-0.116,0,0,3.26,-2.242,"c",22,-0.116,0,0,3.26,-2.242,"yes"
1,"c",22,-0.116,0,0,3.26,-2.242,"h",3,0.144,0,0,3.26,-2.242,"yes"
1,"c",22,-0.116,0,0,3.26,-2.242,"h",3,0.144,0,0,3.26,-2.242,"yes"
1,"c",22,-0.116,0,0,3.26,-2.242,"h",3,0.144,0,0,3.26,-2.242,"yes"
7,"c",22,-0.099,1,0,3.01,-1.991,"c",22,-0.099,1,0,3.01,-1.991,"yes"
7,"c",27,0.031,1,0,3.01,-1.991,"c",22,-0.099,1,0,3.01,-1.991,"yes"
7,"c",22,-0.099,1,0,3.01,-1.991,"c",22,-0.099,1,0,3.01,-1.991,"yes"
1,"c",22,-0.099,1,0,3.01,-1.991,"n",38,0.83,1,0,3.01,-1.991,"yes"
2,"n",38,0.83,1,0,3.01,-1.991,"o",40,-0.369,1,0,3.01,-1.991,"yes"
1,"c",22,-0.099,1,0,3.01,-1.991,"h",3,0.161,1,0,3.01,-1.991,"yes"
1,"c",22,-0.099,1,0,3.01,-1.991,"h",3,0.161,1,0,3.01,-1.991,"yes"
1,"c",22,-0.099,1,0,3.01,-1.991,"h",3,0.161,1,0,3.01,-1.991,"yes"
1,"o",45,-0.619,1,0,3.01,-1.991,"h",8,0.431,1,0,3.01,-1.991,"yes"
1,"c",10,0.031,1,0,3.01,-1.991,"h",3,0.081,1,0,3.01,-1.991,"yes"
7,"c",195,-0.069,1,0,3.01,-1.991,"c",195,-0.069,1,0,3.01,-1.991,"yes"
7,"c",22,-0.099,1,0,3.01,-1.991,"c",27,0.031,1,0,3.01,-1.991,"yes"
7,"c",25,-0.085,1,1,5.07,-2.14,"c",27,-0.085,1,1,5.07,-2.14,"yes"
7,"c",27,0.015,1,1,5.07,-2.14,"c",22,-0.115,1,1,5.07,-2.14,"yes"
7,"c",22,-0.115,1,1,5.07,-2.14,"c",27,0.015,1,1,5.07,-2.14,"yes"
7,"c",21,-0.115,1,1,5.07,-2.14,"c",25,-0.085,1,1,5.07,-2.14,"yes"
7,"c",27,0.015,1,1,5.07,-2.14,"c",22,-0.115,1,1,5.07,-2.14,"yes"
7,"c",22,-0.115,1,1,5.07,-2.14,"c",22,-0.115,1,1,5.07,-2.14,"yes"
7,"c",22,-0.115,1,1,5.07,-2.14,"c",26,-0.085,1,1,5.07,-2.14,"yes"
7,"c",22,-0.115,1,1,5.07,-2.14,"c",27,0.015,1,1,5.07,-2.14,"yes"
1,"c",22,-0.115,1,1,5.07,-2.14,"h",3,0.144,1,1,5.07,-2.14,"yes"
1,"c",22,-0.115,1,1,5.07,-2.14,"h",3,0.144,1,1,5.07,-2.14,"yes"
7,"c",27,0.015,1,1,5.07,-2.14,"c",27,-0.085,1,1,5.07,-2.14,"yes"
1,"c",21,-0.115,1,1,5.07,-2.14,"h",3,0.144,1,1,5.07,-2.14,"yes"
7,"c",27,-0.085,1,1,5.07,-2.14,"c",22,-0.115,1,1,5.07,-2.14,"yes"
7,"c",22,-0.115,1,1,5.07,-2.14,"c",27,0.015,1,1,5.07,-2.14,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",27,0.021,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",27,0.021,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
1,"c",22,-0.109,1,0,3.92,-3.406,"h",3,0.151,1,0,3.92,-3.406,"yes"
7,"c",22,-0.109,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
2,"n",38,0.822,1,0,3.92,-3.406,"o",40,-0.378,1,0,3.92,-3.406,"yes"
2,"o",40,-0.379,1,0,3.92,-3.406,"n",38,0.822,1,0,3.92,-3.406,"yes"
1,"c",22,-0.109,1,0,3.92,-3.406,"n",38,0.822,1,0,3.92,-3.406,"yes"
7,"c",27,0.021,1,0,3.92,-3.406,"c",22,-0.109,1,0,3.92,-3.406,"yes"
7,"c",22,-0.114,0,0,2.3,-2.468,"c",22,-0.114,0,0,2.3,-2.468,"yes"
7,"c",27,0.016,0,0,2.3,-2.468,"c",22,-0.114,0,0,2.3,-2.468,"yes"
1,"n",38,0.817,0,0,2.3,-2.468,"c",22,-0.114,0,0,2.3,-2.468,"yes"
1,"c",22,-0.114,0,0,2.3,-2.468,"h",3,0.146,0,0,2.3,-2.468,"yes"
2,"o",40,-0.383,0,0,2.3,-2.468,"n",38,0.817,0,0,2.3,-2.468,"yes"
1,"c",22,-0.114,0,0,2.3,-2.468,"n",38,0.817,0,0,2.3,-2.468,"yes"
7,"c",27,0.016,0,0,2.3,-2.468,"c",22,-0.114,0,0,2.3,-2.468,"yes"
1,"c",22,-0.114,0,0,2.3,-2.468,"h",3,0.146,0,0,2.3,-2.468,"yes"
1,"c",22,-0.114,0,0,2.3,-2.468,"h",3,0.146,0,0,2.3,-2.468,"yes"
7,"c",22,-0.105,1,0,4.68,-1.556,"c",22,-0.105,1,0,4.68,-1.556,"yes"
7,"c",22,-0.105,1,0,4.68,-1.556,"c",29,0.025,1,0,4.68,-1.556,"yes"
1,"c",29,0.025,1,0,4.68,-1.556,"c",29,0.025,1,0,4.68,-1.556,"yes"
1,"c",22,-0.105,1,0,4.68,-1.556,"h",3,0.155,1,0,4.68,-1.556,"yes"
1,"c",10,0.025,1,0,4.68,-1.556,"h",3,0.075,1,0,4.68,-1.556,"yes"
1,"c",10,0.025,1,0,4.68,-1.556,"h",3,0.075,1,0,4.68,-1.556,"yes"
1,"c",22,-0.105,1,0,4.68,-1.556,"n",38,0.824,1,0,4.68,-1.556,"yes"
2,"o",40,-0.376,1,0,4.68,-1.556,"n",38,0.824,1,0,4.68,-1.556,"yes"
7,"c",22,-0.105,1,0,4.68,-1.556,"c",22,-0.105,1,0,4.68,-1.556,"yes"
7,"c",29,0.025,1,0,4.68,-1.556,"c",22,-0.105,1,0,4.68,-1.556,"yes"
7,"c",22,-0.105,1,0,4.68,-1.556,"c",22,-0.105,1,0,4.68,-1.556,"yes"
1,"c",22,-0.105,1,0,4.68,-1.556,"h",3,0.155,1,0,4.68,-1.556,"yes"
1,"c",22,-0.105,1,0,4.68,-1.556,"h",3,0.154,1,0,4.68,-1.556,"yes"
1,"c",22,-0.127,0,0,1.36,-0.923,"n",38,0.802,0,0,1.36,-0.923,"no"
2,"n",38,0.802,0,0,1.36,-0.923,"o",40,-0.397,0,0,1.36,-0.923,"no"
1,"n",32,-0.777,0,0,1.36,-0.923,"h",1,0.333,0,0,1.36,-0.923,"no"
7,"c",22,-0.127,0,0,1.36,-0.923,"c",22,-0.127,0,0,1.36,-0.923,"no"
7,"c",22,0.203,0,0,1.36,-0.923,"c",22,0.253,0,0,1.36,-0.923,"no"
1,"c",22,-0.127,0,0,1.36,-0.923,"h",3,0.133,0,0,1.36,-0.923,"no"
1,"c",22,-0.127,0,0,1.36,-0.923,"h",3,0.133,0,0,1.36,-0.923,"no"
7,"o",52,-0.034,0,0,2.79,-3.768,"c",21,-0.004,0,0,2.79,-3.768,"yes"
2,"c",14,0.597,0,0,2.79,-3.768,"o",40,-0.553,0,0,2.79,-3.768,"yes"
7,"c",21,-0.134,0,0,2.79,-3.768,"c",21,-0.134,0,0,2.79,-3.768,"yes"
7,"c",21,-0.004,0,0,2.79,-3.768,"c",21,-0.134,0,0,2.79,-3.768,"yes"
2,"n",38,0.797,0,0,2.79,-3.768,"o",40,-0.404,0,0,2.79,-3.768,"yes"
1,"c",21,-0.134,0,0,2.79,-3.768,"h",3,0.126,0,0,2.79,-3.768,"yes"
7,"c",21,-0.134,0,0,2.79,-3.768,"c",21,-0.134,0,0,2.79,-3.768,"yes"
1,"c",21,-0.134,0,0,2.79,-3.768,"h",3,0.126,0,0,2.79,-3.768,"yes"
1,"c",29,0.002,1,0,2.84,-2.338,"c",29,0.002,1,0,2.84,-2.338,"yes"
1,"c",22,0.102,1,0,2.84,-2.338,"c",14,0.553,1,0,2.84,-2.338,"yes"
7,"c",22,-0.128,1,0,2.84,-2.338,"c",22,-0.128,1,0,2.84,-2.338,"yes"
1,"c",22,-0.128,1,0,2.84,-2.338,"n",38,0.803,1,0,2.84,-2.338,"yes"
1,"c",22,-0.128,1,0,2.84,-2.338,"n",38,0.803,1,0,2.84,-2.338,"yes"
7,"c",29,0.002,1,0,2.84,-2.338,"c",22,-0.128,1,0,2.84,-2.338,"yes"
7,"c",22,-0.128,1,0,2.84,-2.338,"c",22,-0.128,1,0,2.84,-2.338,"yes"
1,"c",22,-0.128,1,0,2.84,-2.338,"h",3,0.132,1,0,2.84,-2.338,"yes"
1,"c",22,-0.128,1,0,2.84,-2.338,"h",3,0.132,1,0,2.84,-2.338,"yes"
7,"c",22,-0.118,0,0,2.83,-1.952,"c",22,-0.118,0,0,2.83,-1.952,"no"
7,"c",22,-0.118,0,0,2.83,-1.952,"c",22,-0.118,0,0,2.83,-1.952,"no"
1,"c",22,-0.118,0,0,2.83,-1.952,"h",3,0.142,0,0,2.83,-1.952,"no"
1,"c",22,-0.118,0,0,2.83,-1.952,"n",38,0.811,0,0,2.83,-1.952,"no"
2,"o",40,-0.389,0,0,2.83,-1.952,"n",38,0.811,0,0,2.83,-1.952,"no"
7,"c",22,-0.118,0,0,2.83,-1.952,"c",22,-0.118,0,0,2.83,-1.952,"no"
7,"c",22,-0.118,0,0,2.83,-1.952,"c",27,0.012,0,0,2.83,-1.952,"no"
7,"c",27,0.012,0,0,2.83,-1.952,"c",27,0.012,0,0,2.83,-1.952,"no"
7,"c",27,0.012,0,0,2.83,-1.952,"c",22,-0.118,0,0,2.83,-1.952,"no"
7,"c",22,-0.118,0,0,2.83,-1.952,"c",22,-0.118,0,0,2.83,-1.952,"no"
1,"c",22,-0.118,0,0,2.83,-1.952,"h",3,0.142,0,0,2.83,-1.952,"no"
1,"c",22,-0.118,0,0,2.83,-1.952,"h",3,0.142,0,0,2.83,-1.952,"no"
7,"c",22,-0.128,0,0,2.68,-0.959,"c",22,-0.128,0,0,2.68,-0.959,"no"
1,"c",29,0.002,0,0,2.68,-0.959,"c",29,0.002,0,0,2.68,-0.959,"no"
7,"c",22,-0.128,0,0,2.68,-0.959,"c",22,-0.128,0,0,2.68,-0.959,"no"
1,"c",22,-0.128,0,0,2.68,-0.959,"h",3,0.132,0,0,2.68,-0.959,"no"
7,"c",22,-0.128,0,0,2.68,-0.959,"c",22,-0.128,0,0,2.68,-0.959,"no"
1,"c",22,0.202,0,0,2.68,-0.959,"n",32,-0.779,0,0,2.68,-0.959,"no"
2,"n",38,0.801,0,0,2.68,-0.959,"o",40,-0.398,0,0,2.68,-0.959,"no"
7,"c",22,-0.128,0,0,2.68,-0.959,"c",22,-0.128,0,0,2.68,-0.959,"no"
1,"c",22,-0.128,0,0,2.68,-0.959,"h",3,0.132,0,0,2.68,-0.959,"no"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",22,-0.122,1,0,4.66,-1.536,"yes"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",29,0.008,1,0,4.66,-1.536,"yes"
1,"c",22,-0.122,1,0,4.66,-1.536,"h",3,0.138,1,0,4.66,-1.536,"yes"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",28,0.008,1,0,4.66,-1.536,"yes"
7,"c",28,0.008,1,0,4.66,-1.536,"c",28,0.008,1,0,4.66,-1.536,"yes"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",22,-0.122,1,0,4.66,-1.536,"yes"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",22,-0.122,1,0,4.66,-1.536,"yes"
1,"c",22,-0.122,1,0,4.66,-1.536,"h",3,0.138,1,0,4.66,-1.536,"yes"
1,"c",22,-0.122,1,0,4.66,-1.536,"h",3,0.138,1,0,4.66,-1.536,"yes"
2,"n",38,0.807,1,0,4.66,-1.536,"o",40,-0.392,1,0,4.66,-1.536,"yes"
7,"c",22,-0.122,1,0,4.66,-1.536,"c",27,0.008,1,0,4.66,-1.536,"yes"
7,"c",29,0.008,1,0,4.66,-1.536,"c",27,-0.092,1,0,4.66,-1.536,"yes"
7,"c",28,0.008,1,0,4.66,-1.536,"c",22,-0.122,1,0,4.66,-1.536,"yes"
1,"c",22,-0.122,1,0,4.66,-1.536,"h",3,0.138,1,0,4.66,-1.536,"yes"
