"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
36,"blue-collar","married","high.school","no","no","no","telephone","may","mon",286,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"technician","married","professional.course","no","yes","no","telephone","jun","tue",117,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
36,"admin.","single","high.school","no","no","no","cellular","apr","fri",140,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
42,"blue-collar","married","high.school","unknown","no","no","telephone","jun","wed",257,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
40,"admin.","married","university.degree","unknown","yes","no","telephone","may","mon",163,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"admin.","married","high.school","no","no","no","cellular","may","thu",187,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
32,"services","married","basic.4y","unknown","no","no","cellular","jul","mon",891,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
35,"admin.","married","high.school","unknown","no","no","cellular","may","fri",585,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
38,"management","married","university.degree","no","no","no","cellular","nov","tue",61,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
26,"technician","single","professional.course","no","yes","no","cellular","sep","fri",249,1,3,3,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes"
39,"entrepreneur","single","basic.6y","no","yes","no","telephone","may","thu",77,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
40,"technician","married","university.degree","unknown","no","no","cellular","jul","mon",185,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
37,"admin.","divorced","university.degree","unknown","yes","no","cellular","may","wed",31,7,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
31,"services","married","basic.9y","no","no","no","cellular","apr","mon",74,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
54,"blue-collar","married","high.school","no","yes","yes","cellular","may","wed",184,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
41,"technician","married","professional.course","no","unknown","unknown","telephone","may","tue",154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
29,"technician","married","professional.course","no","no","no","telephone","may","tue",492,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
44,"services","divorced","high.school","no","no","no","cellular","may","mon",903,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"yes"
28,"self-employed","single","basic.9y","no","yes","no","telephone","may","tue",4,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"technician","married","professional.course","no","no","no","cellular","nov","mon",64,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
39,"admin.","divorced","university.degree","no","no","yes","cellular","jul","mon",375,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.827,4991.6,"yes"
55,"retired","married","university.degree","no","yes","no","cellular","jul","fri",188,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
46,"admin.","divorced","basic.9y","no","yes","no","telephone","may","thu",56,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
55,"blue-collar","divorced","basic.4y","unknown","yes","no","cellular","apr","thu",164,1,999,1,"failure",-1.8,93.075,-47.1,1.483,5099.1,"no"
45,"services","married","high.school","no","yes","no","cellular","apr","wed",651,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
46,"technician","divorced","professional.course","no","no","no","cellular","jul","tue",231,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
50,"unknown","married","unknown","unknown","yes","no","telephone","jul","tue",237,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
36,"entrepreneur","married","university.degree","no","no","no","telephone","may","wed",386,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"housemaid","married","basic.4y","unknown","no","yes","telephone","may","wed",228,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
26,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","mon",369,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
31,"student","single","unknown","no","yes","no","cellular","aug","mon",868,3,18,3,"failure",-1.7,94.027,-38.3,0.898,4991.6,"yes"
47,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","jun","tue",168,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
54,"blue-collar","single","basic.9y","no","yes","no","cellular","apr","fri",14,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
55,"blue-collar","married","basic.4y","no","no","no","cellular","jul","wed",525,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
43,"technician","married","professional.course","no","no","no","telephone","may","fri",265,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
26,"self-employed","single","university.degree","no","no","no","cellular","may","wed",78,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"no"
33,"technician","divorced","professional.course","no","yes","no","cellular","aug","mon",170,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
42,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","jul","thu",485,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
36,"admin.","married","university.degree","no","yes","no","cellular","apr","mon",506,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
36,"technician","single","high.school","no","yes","yes","cellular","aug","tue",629,7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
39,"technician","married","professional.course","no","no","no","telephone","may","tue",273,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"admin.","unknown","university.degree","no","yes","no","cellular","aug","wed",529,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
28,"admin.","married","university.degree","no","no","no","cellular","aug","fri",161,4,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no"
49,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",122,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"blue-collar","single","basic.9y","no","no","no","cellular","jul","mon",234,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
51,"blue-collar","married","university.degree","no","yes","no","cellular","may","fri",99,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
57,"retired","married","professional.course","unknown","no","yes","cellular","jul","tue",1720,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
58,"management","divorced","university.degree","no","yes","no","telephone","jul","wed",174,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
41,"admin.","married","university.degree","no","no","no","cellular","aug","tue",766,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"yes"
29,"services","single","high.school","no","yes","yes","cellular","jun","wed",431,2,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,"yes"
18,"student","single","unknown","no","yes","no","cellular","may","thu",183,1,7,2,"success",-1.8,93.876,-40,0.677,5008.7,"no"
55,"admin.","married","high.school","no","no","yes","cellular","apr","wed",307,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"yes"
50,"blue-collar","married","basic.4y","no","no","no","cellular","jul","mon",1130,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
37,"blue-collar","married","professional.course","no","yes","no","cellular","apr","mon",93,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
59,"retired","divorced","high.school","no","yes","no","cellular","apr","thu",247,2,999,1,"failure",-1.8,93.749,-34.6,0.644,5008.7,"no"
48,"management","married","university.degree","no","yes","yes","cellular","nov","tue",747,2,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,"yes"
33,"admin.","single","university.degree","unknown","unknown","unknown","cellular","aug","tue",313,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
43,"technician","divorced","professional.course","no","yes","no","telephone","jun","mon",99,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
26,"blue-collar","single","high.school","no","no","no","cellular","may","fri",49,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
47,"admin.","divorced","high.school","no","yes","no","cellular","sep","tue",188,1,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"no"
24,"technician","single","professional.course","no","yes","no","cellular","jul","wed",171,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"unemployed","single","university.degree","no","yes","no","cellular","may","tue",11,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
33,"blue-collar","single","high.school","no","no","no","cellular","may","mon",2301,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"yes"
41,"technician","single","professional.course","no","yes","no","cellular","aug","tue",54,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
33,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","wed",139,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
47,"technician","married","unknown","unknown","yes","no","cellular","jul","wed",239,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
25,"blue-collar","single","basic.9y","no","no","no","cellular","may","fri",170,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
35,"admin.","married","high.school","unknown","no","no","telephone","may","mon",66,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
57,"retired","married","university.degree","no","no","no","cellular","apr","thu",81,1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,"no"
31,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",439,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"management","married","university.degree","no","yes","no","cellular","nov","thu",83,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
46,"blue-collar","married","professional.course","no","no","no","telephone","may","wed",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"management","married","high.school","no","no","no","telephone","may","tue",776,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"technician","married","professional.course","no","no","yes","telephone","jun","thu",247,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
30,"admin.","married","university.degree","no","yes","no","cellular","apr","tue",496,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"yes"
34,"admin.","single","university.degree","no","yes","no","cellular","mar","tue",568,1,6,3,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes"
47,"self-employed","married","university.degree","no","unknown","unknown","cellular","aug","tue",95,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
45,"admin.","married","basic.9y","no","yes","no","telephone","may","wed",173,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"management","divorced","university.degree","no","yes","no","cellular","may","fri",156,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
27,"blue-collar","single","basic.6y","no","no","no","telephone","jul","tue",68,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","wed",173,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
45,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","thu",333,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
32,"admin.","single","basic.9y","no","yes","no","cellular","jul","thu",77,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
54,"entrepreneur","married","university.degree","no","yes","no","telephone","jun","wed",39,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
53,"management","married","high.school","no","yes","no","cellular","may","mon",8,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
27,"technician","single","high.school","no","yes","no","telephone","may","thu",43,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
29,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",342,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
55,"unemployed","single","basic.4y","unknown","unknown","unknown","telephone","may","fri",147,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
38,"admin.","married","high.school","no","yes","no","telephone","may","thu",26,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
37,"housemaid","married","high.school","unknown","yes","no","cellular","aug","thu",481,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
30,"technician","single","university.degree","unknown","yes","no","cellular","aug","thu",78,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",534,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
47,"blue-collar","married","unknown","unknown","no","no","telephone","may","tue",1334,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
33,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",1019,11,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
45,"management","married","basic.9y","no","yes","no","cellular","may","thu",165,1,999,3,"failure",-1.8,93.876,-40,0.692,5008.7,"no"
35,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",146,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
41,"management","divorced","university.degree","unknown","yes","yes","telephone","may","thu",341,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
38,"unknown","divorced","high.school","unknown","yes","no","telephone","may","mon",73,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",284,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"admin.","single","university.degree","no","no","no","cellular","apr","thu",71,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
33,"technician","single","professional.course","no","yes","no","cellular","may","wed",201,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",180,5,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
31,"blue-collar","single","basic.4y","no","yes","no","cellular","nov","thu",111,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
60,"management","married","unknown","unknown","yes","no","telephone","jun","mon",35,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
35,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",252,5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
27,"services","single","high.school","no","yes","no","cellular","may","thu",88,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
51,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",212,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.829,5076.2,"yes"
36,"admin.","married","high.school","no","yes","no","cellular","nov","mon",88,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
34,"management","married","university.degree","no","no","no","telephone","nov","thu",29,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
46,"blue-collar","married","unknown","no","yes","no","telephone","jul","fri",257,1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
52,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","fri",362,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
34,"technician","single","professional.course","no","yes","yes","cellular","mar","fri",136,1,999,0,"nonexistent",-1.8,92.843,-50,1.726,5099.1,"no"
36,"management","divorced","university.degree","no","yes","no","cellular","jun","mon",422,1,3,4,"success",-1.7,94.055,-39.8,0.72,4991.6,"yes"
45,"technician","single","professional.course","no","yes","no","telephone","may","tue",121,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
86,"retired","married","unknown","unknown","yes","no","cellular","sep","tue",340,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.877,4963.6,"yes"
32,"technician","married","high.school","no","yes","no","cellular","aug","mon",55,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
37,"technician","single","university.degree","no","yes","no","cellular","jun","fri",300,1,999,2,"failure",-1.7,94.055,-39.8,0.748,4991.6,"yes"
66,"housemaid","married","high.school","no","yes","no","cellular","may","fri",210,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"no"
30,"self-employed","married","university.degree","no","no","no","cellular","jun","mon",212,4,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,"yes"
57,"retired","single","basic.4y","no","yes","no","telephone","jun","thu",107,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
38,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",62,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
40,"admin.","divorced","high.school","no","yes","yes","cellular","jul","mon",52,10,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
59,"entrepreneur","married","university.degree","unknown","no","no","telephone","may","thu",146,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
28,"unemployed","single","basic.9y","no","no","yes","cellular","aug","tue",261,1,999,1,"failure",-1.7,94.027,-38.3,0.899,4991.6,"yes"
42,"technician","married","high.school","no","yes","no","cellular","apr","thu",163,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.406,5099.1,"yes"
